label,category,cluster,dm,text,id,seq_len,hfer_25
1,mhs_radical,1,6.097216606119153,,,1,0.45502546429634094
1,mhs_radical,1,8.109073968888243,,,1,0.4536890685558319
1,mhs_radical,0,10.178383529758074,,,1,0.07650435715913773
1,mhs_radical,0,13.924683064349395,,,1,0.1228153333067894
1,mhs_radical,1,7.392004886887479,,,1,0.46619874238967896
1,mhs_radical,0,10.021956776992383,,,1,0.09135765582323074
1,mhs_radical,1,4.487999461035344,,,1,0.44837427139282227
1,mhs_radical,1,7.823598161924101,,,1,0.4517326354980469
1,mhs_radical,1,4.487999461035344,,,1,0.44837427139282227
1,mhs_radical,0,10.697709556808169,,,1,0.068112313747406
1,mhs_radical,1,8.109073968888243,,,1,0.4536890685558319
1,mhs_radical,1,5.767003671200848,,,1,0.4318206012248993
1,mhs_radical,0,11.103221824524717,,,1,0.0649302676320076
1,mhs_radical,1,5.413684700926574,,,1,0.4270659387111664
1,mhs_radical,1,4.487999461035344,,,1,0.44837427139282227
1,mhs_radical,0,10.777192504789129,,,1,0.057052820920944214
1,mhs_radical,1,5.364554875351748,,,1,0.44342952966690063
1,mhs_radical,0,13.319166896767234,,,1,0.06851713359355927
1,mhs_radical,1,7.650644149268154,,,1,0.46839621663093567
1,mhs_radical,1,5.995318995288404,,,1,0.4250886142253876
1,mhs_radical,0,11.638148330984578,,,1,0.06405767053365707
1,mhs_radical,0,15.398980502030197,,,1,0.06938431411981583
1,mhs_radical,1,6.7106118371703625,,,1,0.457295298576355
1,mhs_radical,1,5.358450260193657,,,1,0.4374214708805084
1,mhs_radical,1,6.571643630092253,,,1,0.4614849090576172
1,mhs_radical,1,5.206575686233577,,,1,0.44080865383148193
1,mhs_radical,1,7.650644149268154,,,1,0.46839621663093567
1,mhs_radical,1,6.049897169134726,,,1,0.458271861076355
1,mhs_radical,1,4.898441240694206,,,1,0.4411960244178772
1,mhs_radical,1,5.9841584494444655,,,1,0.4476426839828491
1,mhs_radical,1,6.846673087271123,,,1,0.4501481354236603
1,mhs_radical,1,7.195138256238526,,,1,0.44118353724479675
1,mhs_radical,1,4.487999461035344,,,1,0.44837427139282227
1,mhs_radical,1,6.476538553626188,,,1,0.46230608224868774
